user_id,item_id,rating,timestamp,datetime,title,release_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
227,126,4,879035158,1997-11-09 00:25:58,"Spitfire Grill, The (1996)",1996-09-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,127,4,879035387,1997-11-09 00:29:47,"Godfather, The (1972)",1972-01-01,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
227,129,5,879035387,1997-11-09 00:29:47,Bound (1996),1996-10-04,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
227,137,5,879035289,1997-11-09 00:28:09,Big Night (1996),1996-09-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,150,3,879035347,1997-11-09 00:29:07,Swingers (1996),1996-10-18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
227,221,4,879035535,1997-11-09 00:32:15,Breaking the Waves (1996),1996-11-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,240,1,879035934,1997-11-09 00:38:54,Beavis and Butt-head Do America (1996),1996-12-20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,244,3,879035205,1997-11-09 00:26:45,Smilla's Sense of Snow (1997),1997-03-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
227,249,2,879035775,1997-11-09 00:36:15,Austin Powers: International Man of Mystery (1997),1997-05-02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,250,2,879035637,1997-11-09 00:33:57,"Fifth Element, The (1997)",1997-05-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
227,273,3,879035206,1997-11-09 00:26:46,Heat (1995),1995-01-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
227,274,4,879035963,1997-11-09 00:39:23,Sabrina (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
227,276,4,879035251,1997-11-09 00:27:31,Leaving Las Vegas (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
227,285,4,879035347,1997-11-09 00:29:07,Secrets & Lies (1996),1996-10-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,286,3,879035072,1997-11-09 00:24:32,"English Patient, The (1996)",1996-11-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
227,287,4,879035704,1997-11-09 00:35:04,Marvin's Room (1996),1996-12-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,288,2,879035072,1997-11-09 00:24:32,Scream (1996),1996-12-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
227,293,5,879035387,1997-11-09 00:29:47,Donnie Brasco (1997),1997-02-28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
227,294,3,879035431,1997-11-09 00:30:31,Liar Liar (1997),1997-03-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,295,5,879035387,1997-11-09 00:29:47,Breakdown (1997),1997-05-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,319,4,879035072,1997-11-09 00:24:32,Everyone Says I Love You (1996),1996-12-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
227,321,3,881518363,1997-12-07 18:12:43,Mother (1996),1996-12-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,322,3,881518461,1997-12-07 18:14:21,Murder at 1600 (1997),1997-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
227,324,4,879035963,1997-11-09 00:39:23,Lost Highway (1997),1997-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,405,2,879035934,1997-11-09 00:38:54,Mission: Impossible (1996),1996-05-22,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,411,4,879035897,1997-11-09 00:38:17,"Nutty Professor, The (1996)",1996-06-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
227,460,2,879035963,1997-11-09 00:39:23,"Crossing Guard, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,475,4,879035252,1997-11-09 00:27:32,Trainspotting (1996),1996-07-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,741,3,879035464,1997-11-09 00:31:04,"Last Supper, The (1995)",1996-04-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
227,748,1,879035387,1997-11-09 00:29:47,"Saint, The (1997)",1997-03-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
227,756,3,879035658,1997-11-09 00:34:18,Father of the Bride Part II (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,823,2,879035599,1997-11-09 00:33:19,Mulholland Falls (1996),1996-04-26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
227,934,2,879035874,1997-11-09 00:37:54,"Preacher's Wife, The (1996)",1996-12-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,1007,4,879035158,1997-11-09 00:25:58,Waiting for Guffman (1996),1997-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1008,4,879036009,1997-11-09 00:40:09,I Shot Andy Warhol (1996),1996-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,1010,3,879035637,1997-11-09 00:33:57,Basquiat (1996),1996-08-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,1011,4,879035834,1997-11-09 00:37:14,2 Days in the Valley (1996),1996-09-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,1017,4,879035464,1997-11-09 00:31:04,Trees Lounge (1996),1996-10-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,1028,2,879035803,1997-11-09 00:36:43,Grumpier Old Men (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
227,1047,2,879035834,1997-11-09 00:37:14,Multiplicity (1996),1996-07-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1067,4,879035572,1997-11-09 00:32:52,Bottle Rocket (1996),1996-02-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1068,4,879035289,1997-11-09 00:28:09,"Star Maker, The (Uomo delle stelle, L') (1995)",1996-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,1143,4,879035803,1997-11-09 00:36:43,Hard Eight (1996),1997-02-28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
228,56,2,889388607,1998-03-08 20:23:27,Pulp Fiction (1994),1994-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
228,87,1,889388662,1998-03-08 20:24:22,Searching for Bobby Fischer (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,98,3,889388607,1998-03-08 20:23:27,"Silence of the Lambs, The (1991)",1991-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
228,137,1,889388662,1998-03-08 20:24:22,Big Night (1996),1996-09-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,204,3,889388662,1998-03-08 20:24:22,Back to the Future (1985),1985-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228,272,5,889388440,1998-03-08 20:20:40,Good Will Hunting (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,275,3,889388521,1998-03-08 20:22:01,Sense and Sensibility (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
228,286,5,889387172,1998-03-08 19:59:32,"English Patient, The (1996)",1996-11-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
228,288,4,889387173,1998-03-08 19:59:33,Scream (1996),1996-12-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
228,313,5,889387172,1998-03-08 19:59:32,Titanic (1997),1997-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
228,327,1,889387216,1998-03-08 20:00:16,Cop Land (1997),1997-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
228,427,4,889388547,1998-03-08 20:22:27,To Kill a Mockingbird (1962),1962-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,475,3,889388521,1998-03-08 20:22:01,Trainspotting (1996),1996-07-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,650,3,889388662,1998-03-08 20:24:22,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1957-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,651,4,889388521,1998-03-08 20:22:01,Glory (1989),1989-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
228,655,4,889388489,1998-03-08 20:21:29,Stand by Me (1986),1986-01-01,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
228,690,5,889387173,1998-03-08 19:59:33,Seven Years in Tibet (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
228,750,3,889388440,1998-03-08 20:20:40,Amistad (1997),1997-12-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,812,5,889388547,1998-03-08 20:22:27,Andre (1994),1994-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,886,1,889387173,1998-03-08 19:59:33,"Life Less Ordinary, A (1997)",1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
228,938,1,889387173,1998-03-08 19:59:33,"Smile Like Yours, A (1997)",1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
229,245,3,891632385,1998-04-03 19:39:45,"Devil's Own, The (1997)",1997-03-26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
229,258,2,891632040,1998-04-03 19:34:00,Contact (1997),1997-07-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
229,260,1,891632437,1998-04-03 19:40:37,Event Horizon (1997),1997-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
229,269,4,891633029,1998-04-03 19:50:29,"Full Monty, The (1997)",1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229,272,3,891632073,1998-04-03 19:34:33,Good Will Hunting (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,286,4,891633029,1998-04-03 19:50:29,"English Patient, The (1996)",1996-11-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
229,288,4,891633028,1998-04-03 19:50:28,Scream (1996),1996-12-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
229,300,2,891632142,1998-04-03 19:35:42,Air Force One (1997),1997-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
229,302,5,891633028,1998-04-03 19:50:28,L.A. Confidential (1997),1997-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
229,297,1,891632073,1998-04-03 19:34:33,Ulee's Gold (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,311,5,891633028,1998-04-03 19:50:28,"Wings of the Dove, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
229,312,3,891632551,1998-04-03 19:42:31,Midnight in the Garden of Good and Evil (1997),1997-01-01,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
229,313,2,891631948,1998-04-03 19:32:28,Titanic (1997),1997-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
229,316,1,891632347,1998-04-03 19:39:07,As Good As It Gets (1997),1997-12-23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
229,328,1,891632142,1998-04-03 19:35:42,Conspiracy Theory (1997),1997-08-08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
229,340,4,891632142,1998-04-03 19:35:42,Boogie Nights (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,344,5,891633028,1998-04-03 19:50:28,"Apostle, The (1997)",1997-12-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,347,1,891632073,1998-04-03 19:34:33,Wag the Dog (1997),1998-01-09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
229,349,4,891633028,1998-04-03 19:50:28,Hard Rain (1998),1998-01-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
229,358,1,891632437,1998-04-03 19:40:37,Spawn (1997),1997-08-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
229,748,3,891632402,1998-04-03 19:40:02,"Saint, The (1997)",1997-03-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
229,750,2,891631948,1998-04-03 19:32:28,Amistad (1997),1997-12-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,751,3,891632164,1998-04-03 19:36:04,Tomorrow Never Dies (1997),1997-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
229,875,1,891632402,1998-04-03 19:40:02,She's So Lovely (1997),1997-08-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
229,882,4,891633029,1998-04-03 19:50:29,Washington Square (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,886,1,891632164,1998-04-03 19:36:04,"Life Less Ordinary, A (1997)",1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
229,896,4,891633029,1998-04-03 19:50:29,"Sweet Hereafter, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,898,5,891633028,1998-04-03 19:50:28,"Postman, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,937,2,891632347,1998-04-03 19:39:07,"Thousand Acres, A (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,1,5,880484370,1997-11-25 18:59:30,Toy Story (1995),1995-01-01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,7,3,880484476,1997-11-25 19:01:16,Twelve Monkeys (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
230,8,5,880484501,1997-11-25 19:01:41,Babe (1995),1995-01-01,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
230,10,3,880485530,1997-11-25 19:18:50,Richard III (1995),1996-01-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
230,11,4,880484911,1997-11-25 19:08:31,Seven (Se7en) (1995),1995-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
230,22,5,880484850,1997-11-25 19:07:30,Braveheart (1995),1996-02-16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
230,25,3,880485282,1997-11-25 19:14:42,"Birdcage, The (1996)",1996-03-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,28,5,880484444,1997-11-25 19:00:44,Apollo 13 (1995),1995-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
230,50,5,880484755,1997-11-25 19:05:55,Star Wars (1977),1977-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
230,51,4,880484937,1997-11-25 19:08:57,Legends of the Fall (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
230,56,3,880484416,1997-11-25 19:00:16,Pulp Fiction (1994),1994-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
230,64,5,880484416,1997-11-25 19:00:16,"Shawshank Redemption, The (1994)",1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,69,4,880484338,1997-11-25 18:58:58,Forrest Gump (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
230,70,4,880484637,1997-11-25 19:03:57,Four Weddings and a Funeral (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
230,71,5,880484911,1997-11-25 19:08:31,"Lion King, The (1994)",1994-01-01,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,79,5,880484778,1997-11-25 19:06:18,"Fugitive, The (1993)",1993-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230,82,5,880485311,1997-11-25 19:15:11,Jurassic Park (1993),1993-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,91,3,880485043,1997-11-25 19:10:43,"Nightmare Before Christmas, The (1993)",1993-01-01,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
230,95,5,880484850,1997-11-25 19:07:30,Aladdin (1992),1992-01-01,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
230,96,2,880484683,1997-11-25 19:04:43,Terminator 2: Judgment Day (1991),1991-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
230,97,5,880484544,1997-11-25 19:02:24,Dances with Wolves (1990),1990-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
230,98,5,880484391,1997-11-25 18:59:51,"Silence of the Lambs, The (1991)",1991-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
230,99,3,880485066,1997-11-25 19:11:06,Snow White and the Seven Dwarfs (1937),1937-01-01,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,100,4,880485856,1997-11-25 19:24:16,Fargo (1996),1997-02-14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
230,117,5,880484320,1997-11-25 18:58:40,"Rock, The (1996)",1996-06-07,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230,121,4,880484998,1997-11-25 19:09:58,Independence Day (ID4) (1996),1996-07-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
230,125,5,880485090,1997-11-25 19:11:30,Phenomenon (1996),1996-06-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230,132,5,880484475,1997-11-25 19:01:15,"Wizard of Oz, The (1939)",1939-01-01,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
230,134,4,880484755,1997-11-25 19:05:55,Citizen Kane (1941),1941-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,135,2,880485216,1997-11-25 19:13:36,2001: A Space Odyssey (1968),1968-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
230,138,3,880485197,1997-11-25 19:13:17,D3: The Mighty Ducks (1996),1996-10-04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,140,3,880484320,1997-11-25 18:58:40,Homeward Bound: The Incredible Journey (1993),1993-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,141,4,880485489,1997-11-25 19:18:09,"20,000 Leagues Under the Sea (1954)",1954-01-01,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
230,142,4,880485633,1997-11-25 19:20:33,Bedknobs and Broomsticks (1971),1971-01-01,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,143,5,880484501,1997-11-25 19:01:41,"Sound of Music, The (1965)",1965-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,144,3,880484850,1997-11-25 19:07:30,Die Hard (1988),1988-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230,153,5,880485090,1997-11-25 19:11:30,"Fish Called Wanda, A (1988)",1988-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,154,4,880485159,1997-11-25 19:12:39,Monty Python's Life of Brian (1979),1979-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,161,5,880485468,1997-11-25 19:17:48,Top Gun (1986),1986-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
230,162,4,880484587,1997-11-25 19:03:07,On Golden Pond (1981),1981-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,168,4,880484616,1997-11-25 19:03:36,Monty Python and the Holy Grail (1974),1974-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,172,4,880484523,1997-11-25 19:02:03,"Empire Strikes Back, The (1980)",1980-01-01,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
230,174,5,880484661,1997-11-25 19:04:21,Raiders of the Lost Ark (1981),1981-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,176,4,880485445,1997-11-25 19:17:25,Aliens (1986),1986-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
230,181,4,880485066,1997-11-25 19:11:06,Return of the Jedi (1983),1997-03-14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
230,182,2,880484370,1997-11-25 18:59:30,GoodFellas (1990),1990-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
230,183,3,880484370,1997-11-25 18:59:30,Alien (1979),1979-01-01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
230,185,4,880485090,1997-11-25 19:11:30,Psycho (1960),1960-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
230,186,4,880484937,1997-11-25 19:08:57,"Blues Brothers, The (1980)",1980-01-01,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
230,195,3,880484416,1997-11-25 19:00:16,"Terminator, The (1984)",1984-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
230,196,5,880484755,1997-11-25 19:05:55,Dead Poets Society (1989),1989-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,199,3,880484755,1997-11-25 19:05:55,"Bridge on the River Kwai, The (1957)",1957-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
230,202,4,880485352,1997-11-25 19:15:52,Groundhog Day (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
230,203,2,880484890,1997-11-25 19:08:10,Unforgiven (1992),1992-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,204,4,880484616,1997-11-25 19:03:36,Back to the Future (1985),1985-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
230,205,3,880484476,1997-11-25 19:01:16,Patton (1970),1970-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
230,209,1,880485283,1997-11-25 19:14:43,This Is Spinal Tap (1984),1984-01-01,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
230,210,5,880484975,1997-11-25 19:09:35,Indiana Jones and the Last Crusade (1989),1989-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,211,5,880485181,1997-11-25 19:13:01,M*A*S*H (1970),1970-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
230,214,4,880485573,1997-11-25 19:19:33,Pink Floyd - The Wall (1982),1982-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
230,216,4,880484444,1997-11-25 19:00:44,When Harry Met Sally... (1989),1989-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
230,223,5,880484415,1997-11-25 19:00:15,Sling Blade (1996),1996-11-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
230,228,2,880485216,1997-11-25 19:13:36,Star Trek: The Wrath of Khan (1982),1982-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,233,1,880485513,1997-11-25 19:18:33,Under Siege (1992),1992-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,234,4,880484756,1997-11-25 19:05:56,Jaws (1975),1975-01-01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230,237,5,880484800,1997-11-25 19:06:40,Jerry Maguire (1996),1996-12-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230,238,1,880484778,1997-11-25 19:06:18,Raising Arizona (1987),1987-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,239,4,880484320,1997-11-25 18:58:40,Sneakers (1992),1992-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
230,240,1,880484320,1997-11-25 18:58:40,Beavis and Butt-head Do America (1996),1996-12-20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,265,5,880484544,1997-11-25 19:02:24,"Hunt for Red October, The (1990)",1990-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230,276,5,880485573,1997-11-25 19:19:33,Leaving Las Vegas (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230,280,4,880485254,1997-11-25 19:14:14,Up Close and Personal (1996),1996-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230,284,1,880485634,1997-11-25 19:20:34,Tin Cup (1996),1996-08-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
230,291,4,880484825,1997-11-25 19:07:05,Absolute Power (1997),1997-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
230,294,5,880484286,1997-11-25 18:58:06,Liar Liar (1997),1997-03-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,304,5,880484286,1997-11-25 18:58:06,Fly Away Home (1996),1996-09-13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,357,5,880484391,1997-11-25 18:59:51,One Flew Over the Cuckoo's Nest (1975),1975-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,371,4,880485330,1997-11-25 19:15:30,"Bridges of Madison County, The (1995)",1996-02-09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230,378,5,880485159,1997-11-25 19:12:39,Miracle on 34th Street (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
